time,open,high,low,close,volume
2020-12-02 13:29:00,366.1,366.14,366.09,366.105,17730
2020-12-02 13:30:00,366.1,366.1,366.06,366.0799,222012
2020-12-02 13:31:00,366.075,366.18,366.03,366.05,32547
2020-12-02 13:32:00,366.05,366.107,366.0219,366.05,28809
2020-12-02 13:33:00,366.06,366.07,365.96,365.965,405025
2020-12-02 13:34:00,365.96,365.97,365.92,365.9374,44610
2020-12-02 13:35:00,365.94,365.95,365.88,365.93,52462
2020-12-02 13:36:00,365.93,366.01,365.92,365.999,40320
2020-12-02 13:37:00,366.0,366.03,366.0,366.0144,18294
2020-12-02 13:38:00,366.0199,366.03,366.01,366.03,24490
2020-12-02 13:39:00,366.0282,366.1,366.0282,366.09,51617
2020-12-02 13:40:00,366.09,366.17,366.09,366.1144,60023
2020-12-02 13:41:00,366.12,366.135,365.99,365.99,51972
2020-12-02 13:42:00,365.98,365.98,365.7719,365.92,85702
2020-12-02 13:43:00,365.9256,365.95,365.79,365.817,37504
2020-12-02 13:44:00,365.81,365.8399,365.78,365.81,42476
2020-12-02 13:45:00,365.8159,365.85,365.8,365.84,17100
2020-12-02 13:46:00,365.85,365.89,365.82,365.85,68486
2020-12-02 13:47:00,365.845,365.845,365.71,365.745,38007
2020-12-02 13:48:00,365.75,365.76,365.69,365.705,98031
2020-12-02 13:49:00,365.69,365.7,365.65,365.69,81374
2020-12-02 13:50:00,365.685,365.76,365.64,365.76,64565
2020-12-02 13:51:00,365.76,365.76,365.68,365.685,35277
2020-12-02 13:52:00,365.69,365.77,365.68,365.755,60718
2020-12-02 13:53:00,365.7599,365.9,365.7599,365.88,47490
2020-12-02 13:54:00,365.9,365.9199,365.85,365.8601,30263
2020-12-02 13:55:00,365.8644,365.88,365.81,365.8399,29692
2020-12-02 13:56:00,365.835,365.95,365.835,365.91,46374
2020-12-02 13:57:00,365.9,365.96,365.87,365.8789,71322
2020-12-02 13:58:00,365.87,365.87,365.81,365.81,126364
2020-12-02 13:59:00,365.81,365.85,365.7319,365.755,21279
2020-12-02 14:00:00,365.76,365.77,365.69,365.69,29608
2020-12-02 14:01:00,365.7,365.755,365.64,365.75,50015
2020-12-02 14:02:00,365.7528,365.79,365.6044,365.6044,58579
2020-12-02 14:03:00,365.6,365.64,365.53,365.6,101241
2020-12-02 14:04:00,365.62,365.77,365.62,365.73,51821
2020-12-02 14:05:00,365.73,365.77,365.64,365.74,44229
2020-12-02 14:06:00,365.74,365.75,365.67,365.72,29257
2020-12-02 14:07:00,365.7364,365.84,365.735,365.7899,80619
2020-12-02 14:08:00,365.78,365.8,365.64,365.65,123434
2020-12-02 14:09:00,365.64,365.66,365.55,365.555,107542
2020-12-02 14:10:00,365.555,365.62,365.52,365.6,62298
2020-12-02 14:11:00,365.59,365.7,365.59,365.7,38467
2020-12-02 14:12:00,365.71,365.71,365.58,365.6199,28786
2020-12-02 14:13:00,365.61,365.62,365.55,365.5799,31798
2020-12-02 14:14:00,365.58,365.65,365.56,365.56,69807
2020-12-02 14:15:00,365.56,365.655,365.55,365.5819,46242
2020-12-02 14:16:00,365.58,365.61,365.49,365.5801,70580
2020-12-02 14:17:00,365.59,365.93,365.58,365.92,183894
2020-12-02 14:18:00,365.92,365.95,365.78,365.895,222972
2020-12-02 14:19:00,365.8981,366.15,365.895,366.13,265380
2020-12-02 14:20:00,366.145,366.16,366.08,366.15,101142
2020-12-02 14:21:00,366.16,366.26,366.115,366.2398,107760
2020-12-02 14:22:00,366.2399,366.295,366.19,366.252,79493
2020-12-02 14:23:00,366.2544,366.34,366.25,366.3044,164699
2020-12-02 14:24:00,366.31,366.31,366.12,366.13,109755
2020-12-02 14:25:00,366.13,366.23,366.12,366.195,71170
2020-12-02 14:26:00,366.1972,366.23,366.08,366.095,73487
2020-12-02 14:27:00,366.1,366.2,366.07,366.1999,50296
2020-12-02 14:28:00,366.2,366.258,366.2,366.23,31485
2020-12-02 14:29:00,366.235,366.35,366.23,366.3499,30924
2020-12-02 14:30:00,366.34,366.51,366.325,366.41,175790
2020-12-02 14:31:00,366.41,366.62,366.34,366.51,253184
2020-12-02 14:32:00,366.51,366.64,366.5,366.59,62219
2020-12-02 14:33:00,366.59,366.6901,366.57,366.61,146608
2020-12-02 14:34:00,366.63,366.685,366.62,366.6759,44327
2020-12-02 14:35:00,366.68,366.85,366.675,366.6901,201509
2020-12-02 14:36:00,366.7,366.74,366.58,366.59,80562
2020-12-02 14:37:00,366.585,366.65,366.51,366.54,92557
2020-12-02 14:38:00,366.55,366.58,366.48,366.56,63354
2020-12-02 14:39:00,366.58,366.68,366.57,366.63,65858
2020-12-02 14:40:00,366.63,366.65,366.545,366.5601,30225
2020-12-02 14:41:00,366.57,366.59,366.46,366.529,183171
2020-12-02 14:42:00,366.53,366.605,366.5,366.5956,32373
2020-12-02 14:43:00,366.6,366.61,366.36,366.4,94645
2020-12-02 14:44:00,366.41,366.56,366.4,366.56,72758
2020-12-02 14:45:00,366.558,366.58,366.52,366.535,35625
2020-12-02 14:46:00,366.53,366.557,366.48,366.54,19376
2020-12-02 14:47:00,366.53,366.65,366.53,366.61,65131
2020-12-02 14:48:00,366.62,366.625,366.53,366.5344,39170
2020-12-02 14:49:00,366.54,366.5994,366.51,366.5956,29809
2020-12-02 14:50:00,366.59,366.61,366.45,366.5644,102854
2020-12-02 14:51:00,366.57,366.64,366.55,366.598,325967
2020-12-02 14:52:00,366.59,366.59,366.51,366.5444,27800
2020-12-02 14:53:00,366.54,366.59,366.5392,366.5556,38192
2020-12-02 14:54:00,366.57,366.59,366.55,366.58,24922
2020-12-02 14:55:00,366.58,366.65,366.55,366.575,57088
2020-12-02 14:56:00,366.575,366.73,366.56,366.7299,77714
2020-12-02 14:57:00,366.725,366.8,366.67,366.71,85346
2020-12-02 14:58:00,366.71,366.72,366.5998,366.6222,71766
2020-12-02 14:59:00,366.64,366.76,366.635,366.6657,95309
2020-12-02 15:00:00,366.665,366.77,366.652,366.77,80911
2020-12-02 15:01:00,366.75,366.8689,366.71,366.7101,101384
2020-12-02 15:02:00,366.715,366.8,366.63,366.78,148002
2020-12-02 15:03:00,366.78,366.84,366.735,366.81,62454
2020-12-02 15:04:00,366.805,366.86,366.75,366.86,139223
2020-12-02 15:05:00,366.86,366.89,366.76,366.8054,76173
2020-12-02 15:06:00,366.805,366.83,366.7499,366.7614,58622
2020-12-02 15:07:00,366.765,366.8,366.75,366.765,47359
2020-12-02 15:08:00,366.77,366.8,366.725,366.745,79329
2020-12-02 15:09:00,366.75,366.76,366.7,366.73,117885
2020-12-02 15:10:00,366.74,366.8,366.73,366.7344,89620
2020-12-02 15:11:00,366.735,366.82,366.7,366.8054,64115
2020-12-02 15:12:00,366.8,366.84,366.73,366.755,67492
2020-12-02 15:13:00,366.7599,366.76,366.66,366.698,77913
2020-12-02 15:14:00,366.69,366.75,366.6871,366.73,66955
2020-12-02 15:15:00,366.73,366.76,366.67,366.675,105624
2020-12-02 15:16:00,366.675,366.75,366.67,366.7181,69656
2020-12-02 15:17:00,366.72,366.8,366.7,366.705,64458
2020-12-02 15:18:00,366.71,366.71,366.5702,366.58,267353
2020-12-02 15:19:00,366.585,366.59,366.49,366.545,74684
2020-12-02 15:20:00,366.55,366.57,366.43,366.52,120425
2020-12-02 15:21:00,366.52,366.52,366.44,366.49,144055
2020-12-02 15:22:00,366.485,366.54,366.45,366.5,244429
2020-12-02 15:23:00,366.51,366.53,366.395,366.4044,99499
2020-12-02 15:24:00,366.4,366.41,366.33,366.382,98959
2020-12-02 15:25:00,366.38,366.39,366.32,366.3243,79792
2020-12-02 15:26:00,366.33,366.42,366.23,366.3987,94894
2020-12-02 15:27:00,366.3999,366.42,366.3,366.41,115757
2020-12-02 15:28:00,366.42,366.44,366.355,366.395,69365
2020-12-02 15:29:00,366.39,366.4,366.3,366.3118,87841
2020-12-02 15:30:00,366.315,366.36,366.23,366.36,68112
2020-12-02 15:31:00,366.36,366.54,366.32,366.45,119712
2020-12-02 15:32:00,366.459,366.48,366.35,366.365,55626
2020-12-02 15:33:00,366.37,366.49,366.26,366.49,96807
2020-12-02 15:34:00,366.49,366.59,366.4524,366.54,86164
2020-12-02 15:35:00,366.54,366.63,366.54,366.6,87540
2020-12-02 15:36:00,366.6099,366.63,366.55,366.6081,98363
2020-12-02 15:37:00,366.605,366.64,366.44,366.505,128114
2020-12-02 15:38:00,366.5,366.525,366.4,366.4544,85564
2020-12-02 15:39:00,366.45,366.495,366.3911,366.47,70250
2020-12-02 15:40:00,366.4613,366.53,366.44,366.455,58139
2020-12-02 15:41:00,366.46,366.58,366.395,366.53,172843
2020-12-02 15:42:00,366.53,366.66,366.53,366.6599,124631
2020-12-02 15:43:00,366.66,366.75,366.57,366.575,128475
2020-12-02 15:44:00,366.57,366.63,366.52,366.57,133488
2020-12-02 15:45:00,366.56,366.8,366.56,366.735,119797
2020-12-02 15:46:00,366.73,366.73,366.56,366.66,151040
2020-12-02 15:47:00,366.6599,366.69,366.5401,366.58,89223
2020-12-02 15:48:00,366.58,366.67,366.55,366.6456,134066
2020-12-02 15:49:00,366.65,366.69,366.6,366.67,86644
2020-12-02 15:50:00,366.67,366.79,366.64,366.6699,115652
2020-12-02 15:51:00,366.66,366.96,366.48,366.68,366848
2020-12-02 15:52:00,366.68,366.71,366.43,366.49,252649
2020-12-02 15:53:00,366.49,366.64,366.48,366.62,143260
2020-12-02 15:54:00,366.62,366.635,366.405,366.405,151137
2020-12-02 15:55:00,366.41,366.53,366.4,366.4599,173748
2020-12-02 15:56:00,366.45,366.54,366.4019,366.4144,213579
2020-12-02 15:57:00,366.41,366.5,366.37,366.45,206693
2020-12-02 15:58:00,366.44,366.57,366.39,366.55,201297
2020-12-02 15:59:00,366.555,366.64,366.5,366.59,819931
2020-12-02 16:00:00,366.58,366.8,366.58,366.7599,970563
2020-12-02 16:01:00,366.75,367.14,366.64,366.83,231164
2020-12-02 16:02:00,366.83,366.93,366.82,366.9,52047
2020-12-02 16:03:00,366.9,366.98,366.9,366.96,108176
2020-12-02 16:04:00,366.95,367.01,366.79,366.97,1109359
2020-12-02 16:05:00,366.92,366.96,366.9,366.92,74740
2020-12-02 16:06:00,366.93,366.93,366.85,366.88,798973
2020-12-02 16:07:00,366.89,366.93,366.81,366.85,115122
2020-12-02 16:08:00,366.86,366.91,366.82,366.82,48572
2020-12-02 16:09:00,366.84,366.93,366.6914,366.92,442547
2020-12-02 16:10:00,366.95,367.06,366.93,367.04,22589
2020-12-02 16:11:00,367.06,367.11,366.6914,367.06,188024
2020-12-02 16:12:00,367.06,367.07,367.0,367.07,8548
2020-12-02 16:13:00,367.1,367.21,367.1,367.14,773913
2020-12-02 16:14:00,367.11,367.12,367.01,367.11,72939
2020-12-02 16:15:00,367.11,367.11,367.0,367.01,16632
2020-12-02 16:16:00,367.01,367.01,366.94,366.95,13095
2020-12-02 16:17:00,366.92,366.98,366.92,366.95,3249
2020-12-02 16:18:00,366.95,366.95,366.94,366.95,5278
2020-12-02 16:19:00,366.95,366.99,366.93,366.95,4168
2020-12-02 16:20:00,366.93,366.95,366.93,366.95,3021
2020-12-02 16:21:00,366.93,366.94,366.79,366.94,9684
2020-12-02 16:22:00,366.94,366.96,366.92,366.94,4403
2020-12-02 16:23:00,366.92,366.96,366.92,366.94,7286
2020-12-02 16:24:00,366.96,366.96,366.96,366.96,5052
2020-12-02 16:25:00,366.96,366.96,366.95,366.95,21964
2020-12-02 16:26:00,366.92,366.92,366.85,366.85,166500
2020-12-02 16:27:00,366.9,366.9,366.89,366.89,4190
2020-12-02 16:28:00,366.9,366.94,366.9,366.94,2818
2020-12-02 16:29:00,366.94,366.94,366.94,366.94,881
2020-12-02 16:30:00,366.93,366.93,366.93,366.93,219
2020-12-02 16:31:00,366.95,366.97,366.91,366.91,15322
2020-12-02 16:32:00,366.95,366.96,366.93,366.96,4754
2020-12-02 16:33:00,366.98,366.98,366.94,366.96,7681
2020-12-02 16:34:00,366.94,366.95,366.94,366.94,1053
2020-12-02 16:35:00,366.91,366.96,366.91,366.91,10893
2020-12-02 16:36:00,366.93,366.94,366.91,366.94,10420
2020-12-02 16:37:00,366.93,367.0,366.93,367.0,76418
2020-12-02 16:38:00,367.0,367.0,366.99,366.99,4290
2020-12-02 16:39:00,367.0,367.04,367.0,367.04,1918
2020-12-02 16:40:00,367.06,367.07,367.06,367.07,1404
2020-12-02 16:41:00,367.06,367.08,367.03,367.05,16366
2020-12-02 16:42:00,367.05,367.05,367.05,367.05,160480
2020-12-02 16:43:00,367.08,367.08,367.05,367.05,1594
2020-12-02 16:44:00,367.05,367.1,367.05,367.08,11801
2020-12-02 16:45:00,367.11,367.11,367.03,367.03,15421
2020-12-02 16:46:00,367.01,367.05,367.01,367.01,15792
2020-12-02 16:47:00,367.02,367.02,367.0,367.0,414
2020-12-02 16:48:00,366.99,366.99,366.99,366.99,617
2020-12-02 16:49:00,366.98,366.98,366.98,366.98,366
2020-12-02 16:50:00,366.99,366.99,366.99,366.99,1001
2020-12-02 16:51:00,366.95,366.97,366.79,366.97,1125523
2020-12-02 16:52:00,366.98,366.98,366.98,366.98,219
2020-12-02 16:53:00,367.01,367.03,367.01,367.02,1202
2020-12-02 16:54:00,366.99,367.02,366.99,367.02,10088
2020-12-02 16:55:00,366.97,366.97,366.95,366.95,321
2020-12-02 16:56:00,366.93,366.93,366.93,366.93,3158
2020-12-02 16:57:00,366.95,366.95,366.95,366.95,352
2020-12-02 16:58:00,366.98,366.98,366.98,366.98,167
2020-12-02 16:59:00,366.99,366.99,366.99,366.99,1121
2020-12-02 17:00:00,367.0,367.01,366.96,366.96,2531
2020-12-02 17:01:00,366.93,366.98,366.93,366.98,2961
2020-12-02 17:03:00,366.99,366.99,366.99,366.99,153
2020-12-02 17:04:00,366.99,366.99,366.99,366.99,1692
2020-12-02 17:06:00,366.96,366.96,366.96,366.96,202
2020-12-02 17:08:00,366.99,367.01,366.99,367.01,929
2020-12-02 17:10:00,367.0,367.01,367.0,367.01,316
2020-12-02 17:11:00,366.96,366.96,366.96,366.96,505
2020-12-02 17:15:00,366.96,366.96,366.96,366.96,2302
2020-12-02 17:16:00,366.96,366.96,366.95,366.95,204
2020-12-02 17:17:00,366.95,366.96,366.95,366.96,997
2020-12-02 17:18:00,366.95,366.96,366.95,366.96,2611
2020-12-02 17:19:00,367.0,367.01,367.0,367.01,410
2020-12-02 17:20:00,367.01,367.01,367.01,367.01,1123
2020-12-02 17:21:00,367.01,367.01,366.97,366.97,951
2020-12-02 17:22:00,367.0,367.0,367.0,367.0,490352
2020-12-02 17:23:00,366.98,367.0,366.98,367.0,6201
2020-12-02 17:24:00,367.0,367.0,367.0,367.0,1617
2020-12-02 17:25:00,366.99,367.0,366.99,367.0,310
2020-12-02 17:26:00,367.0,367.01,367.0,367.01,1306
2020-12-02 17:28:00,367.0,367.0,367.0,367.0,680
2020-12-02 17:29:00,367.0,367.0,367.0,367.0,3572
2020-12-02 17:30:00,366.97,366.97,366.95,366.95,9101
2020-12-02 17:31:00,366.91,366.95,366.91,366.95,533
2020-12-02 17:32:00,366.94,366.94,366.94,366.94,159
2020-12-02 17:33:00,366.92,366.92,366.89,366.89,1295
2020-12-02 17:34:00,366.89,366.98,366.89,366.98,538
2020-12-02 17:37:00,366.98,366.98,366.98,366.98,200
2020-12-02 17:40:00,366.93,366.93,366.93,366.93,2743
2020-12-02 17:43:00,366.99,367.0,366.99,367.0,840
2020-12-02 17:44:00,367.0,367.0,367.0,367.0,536
2020-12-02 17:46:00,367.0,367.0,367.0,367.0,606
2020-12-02 17:48:00,366.98,366.98,366.98,366.98,479
2020-12-02 17:51:00,366.98,367.02,366.98,367.0,1588
2020-12-02 17:52:00,367.0,367.0,367.0,367.0,239
2020-12-02 17:54:00,367.0,367.0,367.0,367.0,322
2020-12-02 17:55:00,366.97,366.97,366.97,366.97,474
2020-12-02 17:56:00,366.97,366.97,366.97,366.97,102
2020-12-02 17:57:00,366.97,366.99,366.97,366.99,712
2020-12-02 17:58:00,366.99,366.99,366.99,366.99,167
2020-12-02 17:59:00,366.99,366.99,366.99,366.99,503
2020-12-02 18:00:00,366.99,367.01,366.97,366.97,2068
2020-12-02 18:01:00,367.02,367.27,367.0,367.27,8488
2020-12-02 18:02:00,367.26,367.26,367.0,367.0,3810
2020-12-02 18:03:00,367.06,367.06,366.94,367.02,8131
2020-12-02 18:04:00,367.02,367.03,367.02,367.03,1661
2020-12-02 18:05:00,367.01,367.01,367.0,367.01,1197
2020-12-02 18:06:00,366.99,366.99,366.99,366.99,1081
2020-12-02 18:07:00,366.94,366.94,366.94,366.94,351
2020-12-02 18:08:00,366.95,367.0,366.95,367.0,1598
2020-12-02 18:09:00,366.97,366.97,366.92,366.94,1250
2020-12-02 18:10:00,366.96,366.97,366.96,366.97,320
2020-12-02 18:11:00,366.9,366.93,366.9,366.93,2453
2020-12-02 18:14:00,367.01,367.01,367.01,367.01,1340
2020-12-02 18:16:00,366.94,366.94,366.9,366.92,10805
2020-12-02 18:17:00,366.91,366.92,366.89,366.89,3583
2020-12-02 18:18:00,366.86,366.86,366.86,366.86,560
2020-12-02 18:19:00,366.86,366.86,366.8,366.82,9071
2020-12-02 18:20:00,366.8,366.82,366.8,366.82,4312
2020-12-02 18:21:00,366.85,366.85,366.72,366.75,6649
2020-12-02 18:22:00,366.77,366.77,366.74,366.75,3830
2020-12-02 18:23:00,366.77,366.77,366.7,366.7,1812
2020-12-02 18:24:00,366.79,366.86,366.76,366.86,2638
2020-12-02 18:26:00,366.82,366.82,366.82,366.82,450
2020-12-02 18:27:00,366.82,366.82,366.82,366.82,656
2020-12-02 18:28:00,366.8,366.8,366.78,366.79,1501
2020-12-02 18:29:00,366.81,366.81,366.81,366.81,510
2020-12-02 18:30:00,366.81,366.82,366.76,366.81,1358
2020-12-02 18:31:00,366.81,366.81,366.81,366.81,631
2020-12-02 18:32:00,366.83,366.83,366.83,366.83,602
2020-12-02 18:37:00,366.83,366.83,366.83,366.83,997
2020-12-02 18:38:00,366.85,366.86,366.85,366.86,1001
2020-12-02 18:39:00,366.83,366.86,366.83,366.86,710
2020-12-02 18:42:00,366.81,366.81,366.79,366.79,1514
2020-12-02 18:43:00,366.76,366.76,366.69,366.7,2758
2020-12-02 18:44:00,366.71,366.71,366.71,366.71,233
2020-12-02 18:45:00,366.67,366.67,366.62,366.64,2497
2020-12-02 18:46:00,366.69,366.69,366.69,366.69,500
2020-12-02 18:47:00,366.7,366.7,366.7,366.7,505
2020-12-02 18:48:00,366.7,366.71,366.7,366.7,1525
2020-12-02 18:49:00,366.67,366.67,366.65,366.66,1507
2020-12-02 18:51:00,366.71,366.71,366.71,366.71,617
2020-12-02 18:52:00,366.69,366.69,366.69,366.69,500
2020-12-02 18:53:00,366.66,366.66,366.66,366.66,671
2020-12-02 18:54:00,366.66,366.66,366.66,366.66,800
2020-12-02 18:55:00,366.66,366.66,366.64,366.64,1900
2020-12-02 18:56:00,366.6399,366.6399,366.6399,366.6399,358
2020-12-02 18:57:00,366.61,366.61,366.61,366.61,1665
2020-12-02 18:58:00,366.6,366.67,366.6,366.67,1415
2020-12-02 19:00:00,366.68,366.68,366.68,366.68,250
2020-12-02 19:01:00,366.61,366.61,366.61,366.61,438
2020-12-02 19:02:00,366.63,366.63,366.63,366.63,100
2020-12-02 19:03:00,366.61,366.62,366.55,366.62,3141
2020-12-02 19:04:00,366.56,366.56,366.55,366.56,1601
2020-12-02 19:05:00,366.64,366.64,366.64,366.64,587
2020-12-02 19:06:00,366.62,366.62,366.62,366.62,192
2020-12-02 19:07:00,366.61,366.61,366.61,366.61,750
2020-12-02 19:08:00,366.62,366.62,366.61,366.62,404
2020-12-02 19:09:00,366.62,366.62,366.53,366.53,2493
2020-12-02 19:10:00,366.61,366.64,366.61,366.64,3000
2020-12-02 19:11:00,366.7,366.7,366.66,366.66,401
2020-12-02 19:12:00,366.64,366.64,366.64,366.64,301
2020-12-02 19:14:00,366.67,366.67,366.62,366.62,910
2020-12-02 19:16:00,366.68,366.68,366.68,366.68,202
2020-12-02 19:17:00,366.68,366.68,366.6,366.6,620
2020-12-02 19:19:00,366.61,366.61,366.61,366.61,800
2020-12-02 19:20:00,366.56,366.56,366.56,366.56,465
2020-12-02 19:21:00,366.56,366.56,366.46,366.47,2919
2020-12-02 19:22:00,366.48,366.48,366.41,366.44,1817
2020-12-02 19:23:00,366.44,366.44,366.42,366.43,859
2020-12-02 19:24:00,366.47,366.47,366.47,366.47,503
2020-12-02 19:25:00,366.49,366.5,366.49,366.5,5025
2020-12-02 19:26:00,366.5,366.54,366.49,366.54,2175
2020-12-02 19:27:00,366.57,366.57,366.44,366.47,18798
2020-12-02 19:29:00,366.46,366.5,366.46,366.5,1612
2020-12-02 19:30:00,366.47,366.47,366.47,366.47,127
2020-12-02 19:31:00,366.5,366.54,366.5,366.52,895
2020-12-02 19:32:00,366.52,366.52,366.52,366.52,353
2020-12-02 19:33:00,366.5,366.5,366.5,366.5,797
2020-12-02 19:34:00,366.45,366.49,366.45,366.49,6002
2020-12-02 19:35:00,366.5,366.5,366.45,366.45,976
2020-12-02 19:36:00,366.45,366.49,366.45,366.49,3345
2020-12-02 19:37:00,366.5,366.5,366.5,366.5,1964
2020-12-02 19:38:00,366.5,366.5,366.5,366.5,207
2020-12-02 19:39:00,366.5,366.5,366.5,366.5,503
2020-12-02 19:40:00,366.5,366.5,366.5,366.5,300
2020-12-02 19:42:00,366.46,366.46,366.46,366.46,202
2020-12-02 19:43:00,366.45,366.46,366.45,366.46,1011
2020-12-02 19:44:00,366.43,366.45,366.43,366.45,5602
2020-12-02 19:46:00,366.44,366.44,366.44,366.44,127
2020-12-02 19:47:00,366.44,366.44,366.44,366.44,130
2020-12-02 19:48:00,366.45,366.45,366.43,366.43,1873
2020-12-02 19:49:00,366.42,366.45,366.4,366.44,2531
2020-12-02 19:51:00,366.43,366.43,366.42,366.42,1095
2020-12-02 19:52:00,366.48,366.48,366.47,366.48,3806
2020-12-02 19:53:00,366.48,366.48,366.45,366.45,606
2020-12-02 19:54:00,366.49,366.53,366.49,366.53,667
2020-12-02 19:55:00,366.55,366.59,366.55,366.59,1782
2020-12-02 19:56:00,366.58,366.62,366.58,366.62,301
2020-12-02 19:57:00,366.63,366.63,366.59,366.59,757
2020-12-02 19:58:00,366.6,366.6,366.53,366.55,904
2020-12-02 19:59:00,366.53,366.53,366.53,366.53,911
2020-12-02 20:00:00,366.51,366.52,366.5,366.5,5300
2020-12-03 04:01:00,366.28,366.28,366.28,366.28,399
2020-12-03 04:02:00,366.34,366.34,366.34,366.34,1253
2020-12-03 04:07:00,366.72,366.72,366.72,366.72,559
2020-12-03 04:09:00,366.62,366.62,366.62,366.62,627
2020-12-03 04:10:00,366.6,366.62,366.6,366.62,237
2020-12-03 04:15:00,366.5,366.5,366.44,366.44,299
2020-12-03 04:16:00,366.41,366.41,366.41,366.41,136
2020-12-03 04:18:00,366.43,366.43,366.43,366.43,331
2020-12-03 04:19:00,366.45,366.45,366.45,366.45,1014
2020-12-03 04:20:00,366.42,366.42,366.38,366.38,428
2020-12-03 04:21:00,366.25,366.25,366.25,366.25,513
2020-12-03 04:23:00,366.18,366.18,366.18,366.18,108
2020-12-03 04:24:00,366.1,366.1,366.1,366.1,1331
2020-12-03 04:25:00,366.12,366.12,366.03,366.03,818
2020-12-03 04:26:00,366.04,366.04,366.04,366.04,125
2020-12-03 04:27:00,366.05,366.05,366.05,366.05,1125
2020-12-03 04:28:00,366.05,366.05,366.05,366.05,520
2020-12-03 04:29:00,366.08,366.08,366.08,366.08,127
2020-12-03 04:32:00,366.1,366.1,366.1,366.1,150
2020-12-03 04:35:00,366.03,366.03,366.03,366.03,150
2020-12-03 04:36:00,366.01,366.01,366.01,366.01,360
2020-12-03 04:38:00,366.05,366.05,366.03,366.03,200
2020-12-03 04:40:00,366.0,366.0,366.0,366.0,1593
2020-12-03 04:43:00,365.94,365.94,365.94,365.94,1000
2020-12-03 04:45:00,365.89,365.89,365.89,365.89,130
2020-12-03 04:46:00,365.8,365.86,365.8,365.86,1202
2020-12-03 04:48:00,366.07,366.09,366.07,366.09,253
2020-12-03 04:54:00,366.25,366.26,366.25,366.26,1500
2020-12-03 04:55:00,366.26,366.26,366.26,366.26,506
2020-12-03 04:57:00,366.27,366.38,366.27,366.38,1700
2020-12-03 04:58:00,366.38,366.38,366.38,366.38,100
2020-12-03 05:10:00,366.25,366.25,366.2,366.2,200
2020-12-03 05:11:00,366.25,366.25,366.24,366.24,200
2020-12-03 05:12:00,366.25,366.25,366.23,366.23,300
2020-12-03 05:21:00,366.3,366.3,366.3,366.3,201
2020-12-03 05:31:00,366.22,366.22,366.22,366.22,140
2020-12-03 05:34:00,366.22,366.22,366.22,366.22,100
2020-12-03 05:37:00,366.23,366.23,366.23,366.23,100
2020-12-03 05:39:00,366.25,366.25,366.25,366.25,352
2020-12-03 05:43:00,366.18,366.18,366.18,366.18,505
2020-12-03 05:44:00,366.18,366.18,366.18,366.18,502
2020-12-03 05:56:00,366.42,366.42,366.42,366.42,110
2020-12-03 05:57:00,366.45,366.45,366.45,366.45,100
2020-12-03 05:58:00,366.44,366.44,366.44,366.44,370
2020-12-03 05:59:00,366.46,366.46,366.46,366.46,454
2020-12-03 06:00:00,366.5,366.5,366.5,366.5,111
2020-12-03 06:02:00,366.57,366.57,366.57,366.57,200
2020-12-03 06:06:00,366.55,366.55,366.55,366.55,100
2020-12-03 06:08:00,366.55,366.55,366.55,366.55,610
2020-12-03 06:12:00,366.6,366.6,366.6,366.6,300
2020-12-03 06:14:00,366.61,366.61,366.61,366.61,200
2020-12-03 06:16:00,366.63,366.63,366.63,366.63,300
2020-12-03 06:21:00,366.59,366.66,366.59,366.65,2269
2020-12-03 06:22:00,366.77,366.78,366.77,366.78,920
2020-12-03 06:28:00,366.68,366.68,366.68,366.68,925
2020-12-03 06:32:00,366.73,366.8,366.73,366.8,27500
2020-12-03 06:33:00,366.73,366.8,366.73,366.75,30125
2020-12-03 06:36:00,366.76,366.76,366.76,366.76,600
2020-12-03 06:45:00,366.7,366.77,366.7,366.71,10200
2020-12-03 06:51:00,366.67,366.67,366.67,366.67,100
2020-12-03 06:53:00,366.58,366.58,366.55,366.55,453
2020-12-03 06:54:00,366.55,366.55,366.49,366.49,1200
2020-12-03 06:59:00,366.69,366.69,366.68,366.68,300
2020-12-03 07:01:00,366.69,366.77,366.59,366.77,18364
2020-12-03 07:02:00,366.77,366.8,366.7,366.74,4447
2020-12-03 07:03:00,366.72,366.75,366.72,366.75,250
2020-12-03 07:04:00,366.78,366.9,366.78,366.9,102763
2020-12-03 07:05:00,366.88,366.9,366.88,366.9,2364
2020-12-03 07:06:00,366.91,366.91,366.87,366.9,5131
2020-12-03 07:07:00,366.94,366.95,366.83,366.83,19906
2020-12-03 07:08:00,366.84,366.84,366.8,366.8,21100
2020-12-03 07:09:00,366.8,366.8,366.8,366.8,905
2020-12-03 07:10:00,366.79,366.8,366.74,366.74,3588
2020-12-03 07:11:00,366.74,366.76,366.66,366.72,23231
2020-12-03 07:12:00,366.71,366.74,366.71,366.71,1969
2020-12-03 07:13:00,366.71,366.71,366.71,366.71,341
2020-12-03 07:14:00,366.68,366.69,366.68,366.69,305
2020-12-03 07:15:00,366.69,366.69,366.6,366.61,12954
2020-12-03 07:16:00,366.66,366.66,366.66,366.66,125
2020-12-03 07:18:00,366.65,366.66,366.65,366.66,1866
2020-12-03 07:19:00,366.68,366.69,366.68,366.68,1100
2020-12-03 07:22:00,366.66,366.66,366.62,366.62,580
2020-12-03 07:23:00,366.63,366.67,366.63,366.64,10408
2020-12-03 07:24:00,366.64,366.64,366.61,366.61,581
